,review,star
104,"생각보다 폰이 크고 무엇보다 무거워서  오래들고 있으면 손목 나갈거 같아요. 용량도 32밖에 안되면서 왜이렇게 무거운지..  알뜰폰 요금제를 가입하려고 하니 자급제폰의 경우, 유심을 받고 장착해봐야 사용여부를 알수 있다고 하네요.  그래서 판매자분에게 모든 통신사 가능하다고 하지 않으셨냐 문의했더니 그건 자기네는 모르고 그냥 통신사 상관없이 쓰시는거다 얘기만 반복하네요. 응대도 엄청 불친절 하시고.....번호 하나 더 쓰려고 구매한건데 알뜰폰 요금제 가입도 못하겠네요....아 짜증.. 다들 잘 알아보시고 주문하세요!!",1
105,케이스 첨부라고 지금도 적혀있지만 줄수 없다며 이벤트는 예고없이 종료될수있다고 양해를 부탁드린다고 하셨지만 그러지 못해서 이런식의 후기를 남깁니다 원한다면 환불해주겠다 그리고 미안하다..오백원 천원짜리 케이스로 사람이 이렇게 기분이 나쁠수 있다는걸 알 수 있네요; 스마트폰은 딱 돈만큼입니다..무겁고 느린 그런 폰;,1
249,너무 열받아서 씁니다. 이곳에서 분명 폰을 구입했는데 구입할 땐 분명 폰밖에 선택이 없었는데 받고나서 액정 필름 케이스가 없어 이 곳에서 판매하는 걸 사겠다니 못 팔겠답니다! 구매취소 당했습니다. 이게 말이되나요??? 똑같은 판매잔데 자신에게 유리한 특정 판매만 케이스 필름 옵션이 달려있더군요!! 참고로 조는 네이* 가격검색해서 들어와서 샀습니다!! 그게 훨 쌉니다!! 판매자에게 매진은 덜 남을지몰라도!!! 아 진짜 치사해서!! 그렇게 장사하지 마세요!!! 너무너무 화가납니다!! 따로 또 배송비 지불하고 다른 곳에서 사야하는 현실이네요!! 이렇게 양아* 식으로 장사하지 마세요!!!,3
250,상품은 만족합니다.누가봐도 핸드폰임을 알수있는 상자에...에어캡 한번 포장은 좀...상자도 많이 찌그러졌구요....배송은 저녁6시쯤에 해주신다고 문자와서 기다리고 있었는데미리 배송해주시면 연락해주시지...문 앞에 두고가셔서 좀 그랬어요...,3
251,배송 일주일 걸렸어요제품 잘받았어요개봉된 상태로 왔어요폰에 비닐도 뭔가 한번 뗏다 붙인 느낌이에요나노유심 아니신 분들은 통신사 가셔서 커팅 해달라고 하세요,3
252,배송이 늦었지만 상품은 만족합니다,3
253,생각보다 핸드폰이 크네요;;;;사은품이 하나도 없네요,3
254,가성비 좋아요 자급제 구입해서 알뜰폰으로 사용해요휴대폰 용량이 작아 sd 카드 필수예요,3
255,가격대비 만족 합니다.,3
256,자급제폰으로 쓸만할듯요 딱 3점입니다,3
257,가격착해서 가족선물함,3
258,케이스는 완전 바가지네요,3
259,잘 받았습니다만 배송이 느렸고 젤리 케이스는 안 보내주었습니다,3
260,알뜰폰으로 바꾸면서 핸폰도 가성비 좋은 것으로 바꾼건데 확실히 싸고 좋은건 없네요.,3
261,빠른배송이 좋았습니다.,3
262,가볍고편해요생각한그대로예요.,3
263,가격대비상품괜찮네요,3
264,배송도빠르고.이쁘네요.,3
265,빨리 왔어요~ 좋아하셔요~~~,3
266,베터리 오래가고 부모님 사용하기 좋음,3
267,화면이 커서 좋네요,3
268,상품은 좋았으나 배송이 좀 늦고사은품이 아예 없는게 조금 아쉽네요.,3
269,배송은 빠른데 핸드폰아 가끔 먹통현상이 있어서 어떻게 해야될지 모르겠네요.,3
270,뽑기운이 없었던 건지 테두리에 까맣게 본드 자국?처럼 있었는데 대충 벗겨내고 씁니다 가성비 좋아요,3
271,배송이 느립니다. 물건은 나쁘지 않은듯...,3
272,빠른 배송 및 가격대비 품질 좋아요.,3
273,부모님이쓰기괜찮은듯!,3
274,배송 예상도착일 정확함 포장 보통 사은품 없음,3
275,가성비 좋아요. 배송 빨라요,3
276,가성비좋다고해서 샀는데 처음부터 폰이 좀 버벅거리는 느낌이에요,3
277,조아요 조아 배송도요,3
278,메모리 관리 편하고 액정 선명도 밝기 만적 빵빵한 배터리 성능으로 5000정도에 하루종일 리워드 어플 해도 젛았어요,3
279,배송은 며칠 기다려야돼서 느리지만 폰은 무난합니다 오래쓰고싶어요,3
280,배송도 빠르고 제품이 좋아요.  감사합니다.,3
281,잘받았습니다 많이파세요,3
282,자급제라 잘쓰고있어요,3
283,배송은 빠름 폰고장이라 오른가격에 구매,3
284,지금껏 공짜폰만  쓰다가  첨으로  돈주고  구입했네요. 오래  잘 썼으면  합니다,3
285,"물건은 잘 받았습니다. 그런데 13000원 추가해서 강화유리필름과 투명케이스를 추가했는데, 투명케이스는 받았는데 강화유리필름을 받지 못했어요. 돈을 추가해서 주문했으니 확인하시고 바로 보내주시길 바랍니다.",3
286,화요일 오전 주문했는데 당일 발송 아니고 수요일 발송이였어요,3
287,"배송감사합니다.창화면과글자크기가생각보다작아잘안보여요.그러네요,본화면상단바에시간과알림표시가작아잘안보여요.크게안들어주세요.갤럭시노트처럼크게보이게만들어주세요",3
288,괜차는 편 입니다....가성비 짱고사양게임은 노 노,3
289,가성비 짱인듯~~~,3
290,그냥저냥 좋내요,3
291,가격이 착한 대신 성능은 딱 가격만큼입니다.   가끔 터치가 잘 안 될때가 있는데 귀찮아서 그냥 씁니다.   방수 기능없고 디엠비도 없습니다. 참고하세요.  전화는 잘 되요.,3
292,젤리케이스가 조금솔직히 이가격에 큰기대하시고 구매하시면 실망하실꺼에요.메인보드가 1년이내 사망하지않길바랄뿐 2년이상썻으면..그리고 가끔씩 1~2초정도 버벅일때가있고 가끔식 터치가 잘안돼서2번 누르는경우가있네요,3
293,조아요쥬아옺라요쥬아오쥬아,3
294,갤럭시m20 잘 받았습니다.그런데 증정품 중 그립톡은 포함되어 왔는데...투명케이스와 보호필림이 포함되어 오지 않았습니다.투명케이스와 보호필림이 도착해야 휴대가 가능할거 같은데...빠른 배송 부탁드립니다.,3
295,화면 밝기가 제멋대로 이지만 가격대비 좋아요,3
296,가격대비 정말 괜찮은 것 같습니다 성능도  괜찮은 것 같고,3
297,나름....,3
