,0,1,2,3
244,아이패드에어 4세대 10.9형 Wi-Fi 256GB Sky Blue MYFY2KH/A,920920,등록일 2021.05.,67
245,Apple 아이패드 프로 12.9형 5세대 M1 WIFI 128GB - 스페이스 그레이 (MHNF3KH/A),1351420,등록일 2021.05.,67
246,아이패드에어 4세대 10.9형 Wi-Fi 256GB Sky Blue MYFY2KH/A,920920,등록일 2021.05.,67
247,Apple 아이패드 프로 12.9형 5세대 M1 WIFI 256G 실버 (MHNJ3KH/A),1434180,등록일 2021.05.,66
248,"[10% 할인 이벤트]AppleCare+ for iPad Pro 12.9"" (5세대) * S9865ZX/A",152100,등록일 2021.05.,66
249,아이패드에어 4세대 10.9형 Wi-Fi 64GB Space Gray  MYFM2KH/A,708710,등록일 2021.05.,66
250,Apple 아이패드 프로 2세대 12.9 (2017) WiFi 512GB,1189530,등록일 2017.06.,66
251,애플 아이패드 에어4세대 WiFi 256GB RoseGold - MYFX2KH/A,970000,등록일 2021.07.,66
252,2018 아이패드9.7 6세대 S급 중고태블릿 32GB/128GB S급 추가옵션 없음/S급 전문업체,347000,등록일 2019.05.,66
253,Apple 아이패드 9.7 (2018) 6세대 LTE 32GB,629990,등록일 2018.05.,64
254,Apple 아이패드 프로 11형 3세대 M1 WIFI 128GB - 스페이스 그레이 (MHQR3KH/A),979020,등록일 2021.05.,64
255,Apple 아이패드 미니4 (4세대) 16GB,497930,등록일 2015.10.,64
