,review,star
84,목요일  주문해 담주 화요일 받았네요 그점 빼고는 좋아요,4
85,"배송 빨리받고 좋았어요,근데 알고보니 정가보다 비싸게 샀네..ㅋㅋ",4
86,배송 빠르고 안전하게 잘 도착했습니다이어폰 없는게 아쉽네여따로 구매 해야겠어여,4
87,출고자체는 월요일 저녁에 주문해서 화요일날 바로 집하됐어요. 택배사가 바쁜지 오늘아침에 왔네요 뽁뽁이로 잘 감싸져서 왔어요!,4
88,조카 대학입학선물로 구매 했는데 아주 좋아했어요,4
89,아주 좋은 가격에 구입을 했어요. 역시 애플입니다,4
90,골드로샀느데  핑크가왔네요 그냥사용할려고요,4
91,배소미 생각보다 늦어요 4일걸린듯합니다,4
92,아이 입학선물로 사줬는데 만족합니다,4
93,배송 빠르고 뽑기운 나쁘지 않음,4
94,배송도 바르고 물건도 좋습니다.,4
95,배송빠르고 제품 깨끗하네요,4
96,아이패드는 늘 만족입니다,4
97,빠른 배송 감사합니다,4
98,배송도 빠르고  유명한 만큼 성능도 좋고 고급스럽습니다,4
99,생각했던 것보다 크지만 잘 사용할 거 같습니다!!,4
100,첫째가 좋아하네요. 갖고싶었나봅니다. ㅎㅎ,4
101,생각보다 배송빠르고 믿고사는 아이패드임,4
102,아이패드 처음써봣는데 너무좋네요 ㅎㅎ,4
103,배송도 빠르고 상품도 마음에 들어요~^^,4
104,만족합니다. 잘 사용할께요,4
105,빠른배송 감사여잘 사용,4
106,너무깔끔하고 좋아요!!!,4
107,좋아 아주 좋아 아주 아주 정말로 좋아,4
108,아이패드 이틀만에 배송옴 ㅎㅎ 좋에요,4
109,빠른배송 맘에듭니다!,4
110,발송이 늦었지만 질문에 답변이 빨랐고 배송도 바로 처리해줌. 잘 사용하겠습니다.,4
111,조카선물로 구매했는데 맘에 들어하네요,4
112,빠른배송 정말 감사합니다,4
113,제품 재고가 없어서 배송이 늦어질줄 알았는데 잘받았습니다 뽁뽁이 포장이 좀 허술한거랑 재고없으면 문자로 안내해주셨으면 더 좋을거 같아요~,4
114,기존 사용했던 아이패드 보다 가볍고 성능이 좋아 졌어요~ 좋네요~~ ㅎㅎ 배송도 빨라요~~  ,4
115,잘쓰고잇어요~굿굿굿,4
116,남친선물로 샀어용~ 좋아해용~,4
117,1234567890,4
118,스그가 간지나규 예쁘고 다함 최고,4
119,배송 빠르네요 잘쓸게요,4
120,배송도 빠르고 가격대비 성능도 좋아요,4
121,딸이 너무 만족해하고있어요,4
122,괜찮아요......,4
123,배송이 예상보다 늦었어요 4일만에 옴요...제품은 맘에듭니다,4
124,싸게 잘 산거 같네요감사~~~,4
125,배송 빠르게잘왔습니다,4
126,아들학교에서 온라인수업들을때 강의자료 많이 받고 강의듣고 자습한다고 해서 급하게 구입했네요 포장 잘해주셔사 감사합니다 많이파세요,4
